actors/characters/alpha/animations/aerialramming.bcskla	0xee3cea8a	0xb6c
actors/characters/samus/animations/runturnrecoilfront[.-d]...UNKNOWN	0x9cc72d25	0x1094
actors/characters/samus/animations/runturnrecoilfrontdown.bcskla	0xe5b375c	0x1b80
actors/characters/samus/animations/runturnrecoilfront[d-u]...UNKNOWN	0xd4084324	0x10a0
actors/characters/samus/animations/runturnrecoilfront[d-u]...UNKNOWN	0xe67b852	0x11a0
actors/characters/samus/animations/runturnrecoilfront[d-u]...UNKNOWN	0xdff93f6b	0x1188
actors/characters/samus/animations/runturnrecoilfrontup.bcskla	0x6efca169	0x1ae8
actors/characters/samus/animations/runturn[r-t]...UNKNOWN	0x4692ed16	0x1084
actors/characters/samus/animations/runturn[r-t]...UNKNOWN	0x436e849e	0x1120
actors/characters/samus/animations/runturntop.bcskla	0x408b6e20	0x10bc
actors/characters/samus/animations/[r-s]...UNKNOWN	0xef96f281	0x1454
actors/characters/samus/animations/[r-s]...UNKNOWN	0x775aa732	0xb54
actors/characters/samus/animations/[r-s]...UNKNOWN	0xbb8c6fd1	0x126c
actors/characters/samus/animations/[r-s]...UNKNOWN	0x6537df3	0x97c
actors/characters/samus/animations/[r-s]...UNKNOWN	0x8d5fa01f	0xa18
actors/characters/samus/animations/[r-s]...UNKNOWN	0xd86e83d6	0xbb8
actors/characters/samus/animations/[r-s]...UNKNOWN	0x8e383533	0x146c
actors/characters/samus/animations/[r-s]...UNKNOWN	0x9fcceea6	0xb54
actors/characters/samus/animations/[r-s]...UNKNOWN	0x9226a9ac	0x12a0
actors/characters/samus/animations/[r-s]...UNKNOWN	0xc2f0fa99	0x97c
actors/characters/samus/animations/[r-s]...UNKNOWN	0x7ad5610b	0x9bc
actors/characters/samus/animations/[r-s]...UNKNOWN	0xab6166af	0xbd0
actors/characters/samus/animations/[r-s]...UNKNOWN	0x74c6b620	0xc54
actors/characters/samus/animations/[r-s]...UNKNOWN	0x3222c343	0x68c
actors/characters/samus/animations/[r-s]...UNKNOWN	0xe4ae2335	0xc04
actors/characters/samus/animations/[r-s]...UNKNOWN	0x7b5e9f17	0x6a0
actors/characters/samus/animations/[r-s]...UNKNOWN	0xaa1899d1	0x8d0
actors/characters/samus/animations/[r-s]...UNKNOWN	0xffaa6fef	0x92c
actors/characters/samus/animations/[r-s]...UNKNOWN	0x5229961c	0xbdc
actors/characters/samus/animations/[r-s]...UNKNOWN	0x328740ad	0x698
actors/characters/samus/animations/[r-s]...UNKNOWN	0x77eaa876	0x884
actors/characters/samus/animations/[r-s]...UNKNOWN	0xcb405142	0xc7c
actors/characters/samus/animations/[r-s]...UNKNOWN	0xebda2617	0x68c
actors/characters/samus/animations/[r-s]...UNKNOWN	0xef2b4b48	0xc04
actors/characters/samus/animations/[r-s]...UNKNOWN	0xb372146c	0x6a0
actors/characters/samus/animations/[r-s]...UNKNOWN	0xc6c7f4d9	0x8d0
actors/characters/samus/animations/[r-s]...UNKNOWN	0xa11d3320	0x93c
actors/characters/samus/animations/[r-s]...UNKNOWN	0x3b8c5764	0xbc0
actors/characters/samus/animations/[r-s]...UNKNOWN	0x3c3017f2	0x698
actors/characters/samus/animations/[r-s]...UNKNOWN	0x5955209f	0x874
actors/characters/samus/animations/[r-s]...UNKNOWN	0x9babb25c	0x1174
actors/characters/samus/animations/[r-s]...UNKNOWN	0xd0b0107a	0x914
actors/characters/samus/animations/[r-s]...UNKNOWN	0xf52e26d5	0xce4
actors/characters/samus/animations/[r-s]...UNKNOWN	0x29d2827b	0x10fc
actors/characters/samus/animations/[r-s]...UNKNOWN	0xbbd5581a	0x8d4
actors/characters/samus/animations/[r-s]...UNKNOWN	0x3eb38969	0xc54
actors/characters/samus/animations/[r-s]...UNKNOWN	0xc181385c	0x198c
actors/characters/samus/animations/[r-s]...UNKNOWN	0x85425c75	0x934
actors/characters/samus/animations/[r-s]...UNKNOWN	0xeff99f98	0xcec
actors/characters/samus/animations/[r-s]...UNKNOWN	0x7c20ce74	0x19a8
actors/characters/samus/animations/[r-s]...UNKNOWN	0x91986df0	0x934
actors/characters/samus/animations/[r-s]...UNKNOWN	0x3a905d38	0xc94
actors/characters/samus/animations/[r-s]...UNKNOWN	0x421e823c	0x2650
actors/characters/samus/animations/[r-s]...UNKNOWN	0xd19117b1	0xf60
actors/characters/samus/animations/[r-s]...UNKNOWN	0xd9b49cdc	0x1298
actors/characters/samus/animations/[r-s]...UNKNOWN	0x28f385b0	0x263c
actors/characters/samus/animations/[r-s]...UNKNOWN	0x6b96c811	0xf6c
actors/characters/samus/animations/[r-s]...UNKNOWN	0xa0617650	0x1220
actors/characters/samus/animations/spin2falldown.bcskla	0x4c470e69	0x1eb8
actors/characters/samus/animations/spin2falldownbottom.bcskla	0x455fbe44	0x9d0
actors/characters/samus/animations/spin2falldowntop.bcskla	0x36424e9e	0x1090
actors/characters/samus/animations/spin2fallfront.bcskla	0x7a0abaef	0x1e00
actors/characters/samus/animations/spin2fallfrontbottom.bcskla	0x2169fe97	0x9a0
actors/characters/samus/animations/spin2fallfrontdown.bcskla	0x436d9144	0x1eb8
actors/characters/samus/animations/spin2fallfrontdownbottom.bcskla	0x69e8100a	0x9f4
actors/characters/samus/animations/spin2fallfrontdowntop.bcskla	0x2bb5c421	0x10c0
actors/characters/samus/animations/spin2fallfronttop.bcskla	0x5b3e7f0b	0x1050
actors/characters/samus/animations/spin2fallfrontup.bcskla	0x17fd1f7a	0x1e80
actors/characters/samus/animations/spin2fallfrontupbottom.bcskla	0x8fbb1fec	0x9b8
actors/characters/samus/animations/spin2fallfrontuptop.bcskla	0x504f2a6e	0x1144
actors/characters/samus/animations/spin2fallrecoildown.bcskla	0x2ae0054a	0x1f4c
actors/characters/samus/animations/spin2fallrecoildownbottom.bcskla	0x2f516ee3	0x9d0
actors/characters/samus/animations/spin2fallrecoildowntop.bcskla	0xa70f59c1	0x10d4
actors/characters/samus/animations/spin2fallrecoilfront.bcskla	0xd80b6c96	0x1e2c
actors/characters/samus/animations/spin2fallrecoilfrontbottom.bcskla	0x69b1c60c	0x9b8
actors/characters/samus/animations/spin2fallrecoilfrontdown.bcskla	0xfd9dc455	0x1efc
actors/characters/samus/animations/spin2fallrecoilfrontdownbottom.bcskla	0x18374432	0xa00
actors/characters/samus/animations/spin2fallrecoilfrontdowntop.bcskla	0x4c2056d5	0x10d4
actors/characters/samus/animations/spin2fallrecoilfronttop.bcskla	0xa07b7e79	0x1044
actors/characters/samus/animations/spin2fallrecoilfrontup.bcskla	0x86b00825	0x1e80
actors/characters/samus/animations/spin2fallrecoilfrontupbottom.bcskla	0x350cbc7b	0x9d0
actors/characters/samus/animations/spin2fallrecoilfrontuptop.bcskla	0x3a41fac9	0x1164
actors/characters/samus/animations/spin2fallrecoilup.bcskla	0xffb56620	0x1f94
actors/characters/samus/animations/spin2fallrecoilupbottom.bcskla	0x2f3d4709	0x9d0
actors/characters/samus/animations/spin2fallrecoiluptop.bcskla	0xb79e8afd	0x1100
actors/characters/samus/animations/spin2fallup.bcskla	0x1ecfc281	0x1f40
actors/characters/samus/animations/spin2fallupbottom.bcskla	0xd478467b	0x9b8
actors/characters/samus/animations/spin2falluptop.bcskla	0x159f5c84	0x10bc
actors/characters/samus/animations/spinfall.bcskla	0xa0084984	0xc8c
actors/characters/samus/animations/spinfallbottom.bcskla	0x66d953ee	0x570
actors/characters/samus/animations/spinfallend2run.bcskla	0x16516eb9	0x2540
actors/characters/samus/animations/spinfallend2runbottom.bcskla	0xda0a7603	0x15b4
actors/characters/samus/animations/spinfallend2runfront.bcskla	0x881e3d5a	0x264c
actors/characters/samus/animations/spinfallend2runfront[.-d]...UNKNOWN	0x19377a5	0x156c
actors/characters/samus/animations/spinfallend2runfrontdown.bcskla	0xf0a6668c	0x2658
actors/characters/samus/animations/spinfallend2runfrontdown[.-t]...UNKNOWN	0x81329d0	0x14b4
actors/characters/samus/animations/spinfallend2runfrontdowntop.bcskla	0xe3426f28	0x19b4
actors/characters/samus/animations/spinfallend2runfronttop.bcskla	0xf6b399f3	0x1980
actors/characters/samus/animations/spinfallend2runfrontup.bcskla	0xfd93a110	0x26d8
actors/characters/samus/animations/spinfallend2runfrontup[.-t]...UNKNOWN	0xf6af50e3	0x14d4
actors/characters/samus/animations/spinfallend2runfrontuptop.bcskla	0xc543ab1b	0x1a74
actors/characters/samus/animations/spinfallend2runrecoilfront.bcskla	0xf8f1e5a4	0x266c
actors/characters/samus/animations/spinfallend2runrecoilfront[.-d]...UNKNOWN	0x4d63026a	0x155c
actors/characters/samus/animations/spinfallend2runrecoilfrontdown.bcskla	0x9c66fd8f	0x2684
actors/characters/samus/animations/spinfallend2runrecoilfrontdown[.-t]...UNKNOWN	0x1fd1913d	0x14c4
actors/characters/samus/animations/spinfallend2runrecoilfrontdowntop.bcskla	0xe8d5407c	0x19d4
actors/characters/samus/animations/spinfallend2runrecoilfronttop.bcskla	0x30bd77a7	0x19a0
actors/characters/samus/animations/spinfallend2runrecoilfrontup.bcskla	0xffa4472a	0x2710
actors/characters/samus/animations/spinfallend2runrecoilfrontup[.-t]...UNKNOWN	0x9aa25221	0x150c
actors/characters/samus/animations/spinfallend2runrecoilfrontuptop.bcskla	0x5c263a3a	0x1a94
actors/characters/samus/animations/spinfallend2runtop.bcskla	0x2ae2a502	0x18d0
actors/characters/samus/animations/spinfallend2walk.bcskla	0x95dc2ec5	0x1ba0
actors/characters/samus/animations/spinfallend2walkbottom.bcskla	0x25928cf	0xc40
actors/characters/samus/animations/spinfallend2walkfront.bcskla	0xd66b2bf2	0x1cd0
actors/characters/samus/animations/spinfallend2walkfront[.-d]...UNKNOWN	0x21bfd510	0xc90
actors/characters/samus/animations/spinfallend2walkfrontdown.bcskla	0xbe4979e4	0x1bf4
actors/characters/samus/animations/spinfallend2walkfrontdown[.-t]...UNKNOWN	0xfa1c5510	0xca0
actors/characters/samus/animations/spinfallend2walkfrontdowntop.bcskla	0x58690489	0x12b0
actors/characters/samus/animations/spinfallend2walkfronttop.bcskla	0x1d2fa511	0x1300
actors/characters/samus/animations/spinfallend2walkfrontup.bcskla	0x6f997cd5	0x1be4
actors/characters/samus/animations/spinfallend2walkfrontup[.-t]...UNKNOWN	0x57c5e8f6	0xc98
actors/characters/samus/animations/spinfallend2walkfrontuptop.bcskla	0x8664ad6e	0x12c0
actors/characters/samus/animations/spinfallend2walkrecoilfront.bcskla	0xd8dd4711	0x1c90
actors/characters/samus/animations/spinfallend2walkrecoilfront[.-d]...UNKNOWN	0xdf2a1a3c	0xc90
actors/characters/samus/animations/spinfallend2walkrecoilfrontdown.bcskla	0x6e69814f	0x1bc4
actors/characters/samus/animations/spinfallend2walkrecoilfrontdown[.-t]...UNKNOWN	0xdc3835af	0xca0
actors/characters/samus/animations/spinfallend2walkrecoilfrontdowntop.bcskla	0x6a4ffda5	0x1280
actors/characters/samus/animations/spinfallend2walkrecoilfronttop.bcskla	0x5dc1f9f4	0x12c0
actors/characters/samus/animations/spinfallend2walkrecoilfrontup.bcskla	0x5eceff3f	0x1ca4
actors/characters/samus/animations/spinfallend2walkrecoilfrontup[.-t]...UNKNOWN	0x652fa2ec	0xcc8
actors/characters/samus/animations/spinfallend2walkrecoilfrontuptop.bcskla	0xc7b0f7f6	0x1380
actors/characters/samus/animations/spinfallend2walktop.bcskla	0x1479842d	0x1244
actors/characters/samus/animations/spinfallendfront.bcskla	0x4e52d846	0x278c
actors/characters/samus/animations/spinfallendfrontbottom.bcskla	0xd153f09d	0x1664
actors/characters/samus/animations/spinfallendfrontdown.bcskla	0x6b8bfb6c	0x26fc
actors/characters/samus/animations/spinfallendfrontdown[.-t]...UNKNOWN	0x94dff101	0x1604
actors/characters/samus/animations/spinfallendfrontdowntop.bcskla	0xcb901731	0x1a70
actors/characters/samus/animations/spinfallendfronttop.bcskla	0xbfecc933	0x1b00
actors/characters/samus/animations/spinfallendfrontup.bcskla	0xcb842cf6	0x273c
actors/characters/samus/animations/spinfallendfrontup[.-t]...UNKNOWN	0x92ec2a5b	0x15e4
actors/characters/samus/animations/spinfallendfrontuptop.bcskla	0x65d264fe	0x1ab0
actors/characters/samus/animations/spinfallend[f-r]...UNKNOWN	0x2831629c	0x2880
actors/characters/samus/animations/spinfallend[f-r]...UNKNOWN	0x5d48301e	0x16f0
actors/characters/samus/animations/spinfallend[f-r]...UNKNOWN	0xaa255e	0x26c0
actors/characters/samus/animations/spinfallend[f-r]...UNKNOWN	0xb7a47a05	0x1610
actors/characters/samus/animations/spinfallendrecoilfrontdowntop.bcskla	0xbfadde6b	0x1a28
actors/characters/samus/animations/spinfallendrecoilfronttop.bcskla	0xf5630f63	0x1be8
actors/characters/samus/animations/spinfallendrecoilfront[t-u]...UNKNOWN	0x9be73d92	0x2780
actors/characters/samus/animations/spinfallendrecoilfront[t-u]...UNKNOWN	0x1926af78	0x15d0
actors/characters/samus/animations/spinfallendrecoilfrontuptop.bcskla	0xad6e14a0	0x1ae8
actors/characters/samus/animations/spinfallendrecoil[f-u]...UNKNOWN	0x1b67d018	0x2870
actors/characters/samus/animations/spinfallendrecoil[f-u]...UNKNOWN	0x7a253613	0x16a0
actors/characters/samus/animations/spinfallendrecoiluptop.bcskla	0x47a484f7	0x1bd8
actors/characters/samus/animations/spinfallendup.bcskla	0xbcf567b6	0x28c4
actors/characters/samus/animations/spinfallendup[.-t]...UNKNOWN	0x30aaf043	0x1694
actors/characters/samus/animations/spinfallenduptop.bcskla	0x21c73e2d	0x1c38
actors/characters/samus/animations/spinfall[e-h]...UNKNOWN	0xfddd7f3f	0x2f7c
actors/characters/samus/animations/spinfallhighendfrontbottom.bcskla	0x4d5b0936	0xe14
actors/characters/samus/animations/spinfallhighendfront[b-d]...UNKNOWN	0x4ff8392d	0x2f70
actors/characters/samus/animations/spinfallhighendfrontdownbottom.bcskla	0x85c0723d	0xe14
actors/characters/samus/animations/spinfallhighendfrontdowntop.bcskla	0x8a0865a8	0x1640
actors/characters/samus/animations/spinfallhighendfronttop.bcskla	0x788d2ec0	0x15b0
actors/characters/samus/animations/spinfallhighendfront[t-u]...UNKNOWN	0x7dcb6b8d	0x2fc0
actors/characters/samus/animations/spinfallhighendfrontupbottom.bcskla	0x1b7e99c9	0xe14
actors/characters/samus/animations/spinfallhighendfrontuptop.bcskla	0x642d663a	0x15e0
actors/characters/samus/animations/spinfallhighend[f-u]...UNKNOWN	0x452871c4	0x301c
actors/characters/samus/animations/spinfallhighendupbottom.bcskla	0xf7cb17b0	0xe14
actors/characters/samus/animations/spinfallhighenduptop.bcskla	0x92489954	0x16e0
actors/characters/samus/animations/spinfalltop.bcskla	0xce238842	0x810
actors/characters/samus/animations/spinjumpinit.bcskla	0xfb884d5	0x19f8
actors/characters/samus/animations/spinjumpinitbottom.bcskla	0x7fd8f011	0xc14
actors/characters/samus/animations/spinjumpinittop.bcskla	0x1668d6e5	0xb78
actors/characters/samus/animations/[s-t]...UNKNOWN	0xb1e5568a	0x6f8
actors/characters/samus/animations/[s-t]...UNKNOWN	0xacf92f34	0x8d8
actors/characters/samus/animations/[s-t]...UNKNOWN	0x5ba023c5	0x530
actors/characters/samus/animations/[s-t]...UNKNOWN	0xcfe1d52b	0x80c
actors/characters/samus/animations/turnanalogfront.bcskla	0x7c96307d	0x25dc
actors/characters/samus/animations/turnanalogfrontbottom.bcskla	0x798ac342	0x1af4
actors/characters/samus/animations/turnanalogfrontdown.bcskla	0x8c11461e	0x2494
actors/characters/samus/animations/turnanalogfrontdown[.-t]...UNKNOWN	0x4432568b	0x1a8c
actors/characters/samus/animations/turnanalogfrontdowntop.bcskla	0xdd540147	0x1524
actors/characters/samus/animations/turnanalogfronttop.bcskla	0x9d7cbc3d	0x1684
actors/characters/samus/animations/turnanalogfrontup.bcskla	0x59e79b40	0x247c
actors/characters/samus/animations/turnanalogfrontupbottom.bcskla	0x2b9c3a44	0x19f4
actors/characters/samus/animations/turnanalogfrontuptop.bcskla	0xdb3eee53	0x1524
actors/characters/samus/animations/[t-u]...UNKNOWN	0x80e85143	0x257c
actors/characters/samus/animations/[t-u]...UNKNOWN	0xd496a679	0x1ab4
actors/characters/samus/animations/[t-u]...UNKNOWN	0xd04782d4	0x2494
actors/characters/samus/animations/[t-u]...UNKNOWN	0x6314a2e8	0x1a8c
actors/characters/samus/animations/[t-u]...UNKNOWN	0x6cf2f406	0x1524
actors/characters/samus/animations/[t-u]...UNKNOWN	0x78d27286	0x1624
actors/characters/samus/animations/[t-u]...UNKNOWN	0x22972d8d	0x2474
actors/characters/samus/animations/[t-u]...UNKNOWN	0x2af6edb7	0x1a1c
actors/characters/samus/animations/[t-u]...UNKNOWN	0xa0d39339	0x1504
actors/characters/samus/animations/usecharge.bcskla	0xd45a82c1	0x1100
actors/characters/samus/animations/usechargebottom.bcskla	0x9575165e	0x5f4
actors/characters/samus/animations/usechargeend.bcskla	0x32ff3804	0x4994
actors/characters/samus/animations/usechargeendbottom.bcskla	0x59fdccc9	0x16d8
actors/characters/samus/animations/usechargeendtop.bcskla	0x3aebbc58	0x1b4c
actors/characters/samus/animations/usechargeinit.bcskla	0xf02bce3	0x2d38
actors/characters/samus/animations/usechargeinitbottom.bcskla	0x4e654918	0x1084
actors/characters/samus/animations/usechargeinittop.bcskla	0xaa5a9ae	0x12e0
actors/characters/samus/animations/usechargeleftinit.bcskla	0x13609f9f	0x3698
actors/characters/samus/animations/usechargeleftinitbottom.bcskla	0x30f7b4ea	0x173c
actors/characters/samus/animations/usechargeleftinittop.bcskla	0x4a5b4f93	0x14e4
actors/characters/samus/animations/usechargerightinit.bcskla	0xa796c450	0x455c
actors/characters/samus/animations/usechargerightinitbottom.bcskla	0xfed0f9e6	0x1c50
actors/characters/samus/animations/usechargerightinittop.bcskla	0xdd394dec	0x1740
actors/characters/samus/animations/usecharge[r-t]...UNKNOWN	0xeca7c981	0x4350
actors/characters/samus/animations/usechargetocheckdnabottom.bcskla	0xeb7a0f38	0x256c
actors/characters/samus/animations/usechargetocheckdnatop.bcskla	0xb5026cd7	0x2d94
actors/characters/samus/animations/usechargetop.bcskla	0x1519f940	0x840
actors/characters/samus/animations/use[c-d]...UNKNOWN	0x4d61b4ba	0x31a0
actors/characters/samus/animations/usednainitbottom.bcskla	0xf195aa5	0x11b4
actors/characters/samus/animations/usednainittop.bcskla	0x75aa0639	0x14c0
actors/characters/samus/animations/use[d-e]...UNKNOWN	0x9703e59f	0xe88
actors/characters/samus/animations/useelevatorbottom.bcskla	0x4c3aa735	0x790
actors/characters/samus/animations/useelevatortop.bcskla	0x4b30ee89	0xa38
actors/characters/samus/animations/use[e-p]...UNKNOWN	0xc205d96f	0xba4
actors/characters/samus/animations/useplatformbottom.bcskla	0x7265582c	0x8d4
actors/characters/samus/animations/useplatform[b-e]...UNKNOWN	0x43828082	0x4048
actors/characters/samus/animations/useplatformendbottom.bcskla	0x7dc502ff	0x264c
actors/characters/samus/animations/useplatformendtop.bcskla	0xddfbf22a	0x2800
actors/characters/samus/animations/useplatform[e-i]...UNKNOWN	0xba8e74e	0x5b48
actors/characters/samus/animations/useplatforminitbottom.bcskla	0x81fbe44f	0x3838
actors/characters/samus/animations/useplatforminittop.bcskla	0xb449a9f0	0x3980
actors/characters/samus/animations/useplatformtop.bcskla	0x646441c6	0x818
actors/characters/samus/animations/use[p-t]...UNKNOWN	0xd9992436	0x1828
actors/characters/samus/animations/useteleporterend.bcskla	0xe93e24fc	0x2eac
actors/characters/samus/animations/useteleporterendbottom.bcskla	0x4a017e8c	0x1968
actors/characters/samus/animations/useteleporterendtop.bcskla	0x8b283190	0x21a4
actors/characters/samus/animations/useteleporterinit.bcskla	0xbcbf07d1	0x2e94
actors/characters/samus/animations/useteleporterinitbottom.bcskla	0x48c000b5	0x1938
actors/characters/samus/animations/useteleporterinittop.bcskla	0x9fab20a1	0x21fc
actors/characters/samus/animations/waiting.bcskla	0xa8a5d05a	0xfe4
actors/characters/samus/animations/waiting[.-b]...UNKNOWN	0x20b00fde	0xe0c
actors/characters/samus/animations/waitingbattlebottom.bcskla	0x258ca863	0x4f8
actors/characters/samus/animations/waitingbattletop.bcskla	0xcc91f099	0x5f0
actors/characters/samus/animations/waitingbottom.bcskla	0x23e9fbb0	0x7d4
actors/characters/samus/animations/waitingtop.bcskla	0x41d07e76	0xbc8
actors/characters/samus/animations/walk.bcskla	0x5335c030	0x1e28
actors/characters/samus/animations/walkbottom.bcskla	0xeeb73d9b	0x1594
actors/characters/samus/animations/walk[b-f]...UNKNOWN	0xfd3bacf2	0x1784
actors/characters/samus/animations/walk[b-f]...UNKNOWN	0xdd6c1f31	0x1594
actors/characters/samus/animations/walk[b-f]...UNKNOWN	0x286fa42	0xcdc
actors/characters/samus/animations/walkfront.bcskla	0x5b8c5933	0x1910
actors/characters/samus/animations/walkfront[.-d]...UNKNOWN	0xda5c5afc	0x15c4
actors/characters/samus/animations/walkfrontdown.bcskla	0xa5fbd60f	0x186c
actors/characters/samus/animations/walkfrontdown[.-t]...UNKNOWN	0xd3e07c96	0x15c4
actors/characters/samus/animations/walkfrontdowntop.bcskla	0xf12e4955	0xddc
actors/characters/samus/animations/walkfronttop.bcskla	0xae253544	0xe80
actors/characters/samus/animations/walkfrontup.bcskla	0x373072d	0x17d4
actors/characters/samus/animations/walkfrontup[.-t]...UNKNOWN	0xd8093144	0x15c4
actors/characters/samus/animations/walkfrontuptop.bcskla	0xb1a72431	0xd2c
actors/characters/samus/animations/walkrecoilfront.bcskla	0x233ec8fd	0x185c
actors/characters/samus/animations/walkrecoilfront[.-d]...UNKNOWN	0xf0419461	0x15c4
actors/characters/samus/animations/walkrecoilfrontdown.bcskla	0x4795a8c9	0x186c
actors/characters/samus/animations/walkrecoilfrontdown[.-t]...UNKNOWN	0x232c5b6f	0x15c4
actors/characters/samus/animations/walkrecoilfrontdowntop.bcskla	0x7fbabb62	0xdd0
actors/characters/samus/animations/walkrecoilfronttop.bcskla	0x7821e78d	0xdc0
actors/characters/samus/animations/walkrecoilfrontup.bcskla	0xd102268d	0x176c
actors/characters/samus/animations/walkrecoilfrontup[.-t]...UNKNOWN	0x603a00b9	0x15c4
actors/characters/samus/animations/walkrecoilfrontuptop.bcskla	0xc3422dca	0xcdc
actors/characters/samus/animations/walktop.bcskla	0xbe5db16e	0x138c
actors/characters/samus/animations/walkt[o-u]...UNKNOWN	0x75631c0d	0x1cb0
actors/characters/samus/animations/walkt[o-u]...UNKNOWN	0xc8f0d19c	0xdc4
actors/characters/samus/animations/walkturnendfront.bcskla	0xc550f203	0x1ccc
actors/characters/samus/animations/walkturnendfrontbottom.bcskla	0x42de600d	0xdc4
actors/characters/samus/animations/walkturnendfrontdown.bcskla	0xbac7a87f	0x1d8c
actors/characters/samus/animations/walkturnendfrontdown[.-t]...UNKNOWN	0x33a78cad	0xdb8
actors/characters/samus/animations/walkturnendfrontdowntop.bcskla	0x3b0c09e5	0x1334
actors/characters/samus/animations/walkturnendfronttop.bcskla	0x48d82b97	0x128c
actors/characters/samus/animations/walkturnendfrontup.bcskla	0x9d31d562	0x1cfc
actors/characters/samus/animations/walkturnendfrontup[.-t]...UNKNOWN	0x13a2a088	0xdac
actors/characters/samus/animations/walkturnendfrontuptop.bcskla	0xe1bd6973	0x128c
actors/characters/samus/animations/walkturnendrecoilfront.bcskla	0xbbbcf20c	0x1ca8
actors/characters/samus/animations/walkturnendrecoilfront[.-d]...UNKNOWN	0x714e6902	0xdb8
actors/characters/samus/animations/walkturnendrecoilfrontdown.bcskla	0xa7d258f2	0x1d60
actors/characters/samus/animations/walkturnendrecoilfrontdown[.-t]...UNKNOWN	0xaa844c78	0xdb8
actors/characters/samus/animations/walkturnendrecoilfrontdowntop.bcskla	0xab80847d	0x1314
actors/characters/samus/animations/walkturnendrecoilfronttop.bcskla	0xea38c287	0x1244
actors/characters/samus/animations/walkturnendrecoilfrontup.bcskla	0x1aa9b741	0x1ce4
actors/characters/samus/animations/walkturnendrecoilfrontup[.-t]...UNKNOWN	0xede63773	0xdc4
actors/characters/samus/animations/walkturnendrecoilfrontuptop.bcskla	0x72a9831e	0x12a4
actors/characters/samus/[a-c]...UNKNOWN	0x3d6bb959	0x1258
actors/characters/samus/cameras/asktouse.bccam	0x258a3d1c	0x324
actors/characters/samus/cameras/checkingdna.bccam	0xc6084b42	0x1fc
actors/characters/samus/cameras/checkingdnatowaiting.bccam	0x5e5f6bde	0x46c
actors/characters/samus/cameras/chozomorphball.bccam	0x9ff86d05	0x8f4
actors/characters/samus/cameras/firstbestowalstatue.bccam	0x6ab394ce	0x614
actors/characters/samus/cameras/firstchozoadn.bccam	0x4a221e2c	0x614
actors/characters/samus/cameras/firstchozowithadn.bccam	0x9a71f2f0	0x470
actors/characters/samus/cameras/[f-g]...UNKNOWN	0x86a14e02	0x434
actors/characters/samus/cameras/grabmanicminerbotsamusend.bccam	0x1dae0f82	0x734
actors/characters/samus/cameras/grabmanicminerbotsamusleft.bccam	0x61a32db0	0xb44
actors/characters/samus/cameras/grabmanicminerbotsamusmid.bccam	0xacb3a483	0x571c
actors/characters/samus/cameras/grabmanicminerbotsamusright.bccam	0x4fbefc1c	0x96c
actors/characters/samus/cameras/use.bccam	0x46353f98	0x1594
actors/characters/samus/cameras/usecharge.bccam	0x95b84711	0x2a4
actors/characters/samus/cameras/usechargeend.bccam	0xb864bb9e	0x414
actors/characters/samus/cameras/usechargeinit.bccam	0xc85bfc7e	0x554
actors/characters/samus/cameras/usechargeright.bccam	0x65c5731e	0x33c
actors/characters/samus/cameras/usechargetocheckdna.bccam	0x8eba4f04	0x48c
actors/characters/samus/cameras/usedna.bccam	0x672cacc5	0x25c
actors/characters/samus/cameras/usednaend1.bccam	0x154e9e5e	0x350
actors/characters/samus/cameras/usednaend2.bccam	0x24a684c3	0xb77c
actors/characters/samus/cameras/usedna[e-i]...UNKNOWN	0x22a0aad1	0xba20
actors/characters/samus/cameras/usednainit.bccam	0x824431df	0x6ec
actors/characters/samus/cameras/useend.bccam	0x226f9721	0x324
actors/characters/samus/cameras/useplatform.bccam	0x66473eb9	0x3e4
actors/characters/samus/cameras/useplatformend.bccam	0xbcf09a87	0x504
actors/characters/samus/cameras/useplatforminit.bccam	0xac34c09f	0x3e4
actors/characters/samus/cameras/use[p-t]...UNKNOWN	0x2d73c474	0x200
actors/characters/samus/cameras/use[p-t]...UNKNOWN	0xea60625d	0x350
actors/characters/samus/cameras/use[p-t]...UNKNOWN	0x1eef3956	0x724
actors/characters/samus/cameras/use[p-t]...UNKNOWN	0x8902b07f	0x704
actors/characters/samus/cameras/use[p-t]...UNKNOWN	0xdc15ba08	0x524
actors/characters/samus/cameras/useteleporter.bccam	0x19f55632	0x724
actors/characters/samus/cameras/useteleporterend.bccam	0xd9db5d96	0x704
actors/characters/samus/c[a-h]...UNKNOWN	0x5933939	0x3c4
actors/characters/samus/charclasses/samus.bmsad	0x4a5d7e31	0x3a36d
actors/characters/samus/collisions/samus.bmscd	0xb57e1d02	0x304
actors/characters/samus/[c-f]...UNKNOWN	0x94ef45f8	0x18a4
actors/characters/samus/fx/dnachargedata.bcptl	0x2cecead5	0x1ebc
actors/characters/samus/fx/dna[c-u]...UNKNOWN	0x55b3a6f8	0x26ec
actors/characters/samus/fx/dnaupdata.bcptl	0xfb8461b3	0x1720
actors/characters/samus/fx/dna_absorb.bcptl	0x1eab82c8	0x1f8c
actors/characters/samus/fx/dusttrail.bcptl	0x81f0fedb	0x878
actors/characters/samus/fx/dusttraillong.bcptl	0xf26081de	0x878
actors/characters/samus/fx/energycharge.bcptl	0x2c7d5b94	0xb34
actors/characters/samus/fx/energychargecomplete.bcptl	0xa4e485ae	0x1bbc
actors/characters/samus/fx/[e-g]...UNKNOWN	0xbf131a3a	0x114c
